timestamp,latitude,longitude,direction,speed_horizontal,speed_vertical,altitude,height
0.0,37.388670001170006,-122.0575,0.0,7.0,0.05589597835288562,22.0,12.0
0.5,37.388669299520124,-122.05747056885481,1.1456864758731768,7.0,-0.26582302661418755,22.0,12.0
1.0,37.38866719877162,-122.05744125521178,2.289999912495543,7.0,0.1198291132133521,22.0,12.0
1.5,37.388663711463174,-122.05741217537539,3.431575478777238,7.0,-0.011867887478941408,22.0,12.0
2.0,37.38865885827844,-122.05738344328051,4.569064633643238,7.0,-0.13532688393157022,22.0,12.0
2.5,37.388652667731286,-122.0573551693709,5.701142958874318,7.0,0.2237718133592831,22.0,12.0
3.0,37.38864517573764,-122.05732745955089,6.826517627267478,7.0,0.0545290012355637,22.0,12.0
3.5,37.3886364250857,-122.05730041423105,7.943934400605965,7.0,-0.41827468491187425,22.0,12.0
4.0,37.38862646481882,-122.05727412748422,9.05218406475647,7.0,0.11633298976983508,22.0,12.0
4.5,37.388615349547315,-122.05724868632578,10.150108224154705,7.0,0.27988778383711266,22.0,12.0
5.0,37.38860313870628,-122.05722417012704,11.23660439437762,7.0,0.42646144866155355,22.0,12.0
5.5,37.388589895777486,-122.05720065016715,12.310630348776456,7.0,-0.328091530197386,22.0,12.0
6.0,37.388575687492946,-122.05717818932457,13.371207692609392,7.0,0.050753458640095284,22.0,12.0
6.5,37.38856058303716,-122.05715684190538,14.417424655153868,7.0,0.2042464916837452,22.0,12.0
7.0,37.38854465326386,-122.05713665360248,15.448438106351915,7.0,-0.26005497623998974,22.0,12.0
7.5,37.38852796994119,-122.0571176615767,16.46347481919054,7.0,-0.4260803805575879,22.0,12.0
8.0,37.38851060503773,-122.05709989464859,17.461832011889,7.0,-0.18868163174143426,22.0,12.0
8.5,37.388492630059034,-122.05708337358782,18.442877214811848,7.0,-0.06407106592579737,22.0,12.0
9.0,37.38847411544269,-122.0570681114862,19.406047515712707,7.0,0.21181859466635367,22.0,12.0
9.5,37.38845513001726,-122.05705411419956,20.350848243404485,7.0,-0.16294233065041186,22.0,12.0
10.0,37.38843574052857,-122.05704138084369,21.276851154300374,7.0,0.4615901113907195,22.0,12.0
10.5,37.38841601123474,-122.05702990433021,22.183692188605285,7.0,0.07445078652503745,22.0,12.0
11.0,37.38839600356953,-122.05701967192874,23.071068863445216,7.0,0.13922879152206502,22.0,12.0
11.5,37.38837577587239,-122.0570106658428,23.938737369129086,7.0,0.3519078245327115,22.0,12.0
12.0,37.388355383181796,-122.05700286378838,24.786509432295173,7.0,0.06896492077311778,22.0,12.0
12.5,37.388334877088056,-122.0569962395655,25.614249006161558,7.0,0.4788632511896027,22.0,12.0
13.0,37.388314305640684,-122.05699076361408,26.42186884373499,7.0,0.3151600385910981,22.0,12.0
13.5,37.38829371330504,-122.05698640354764,27.209327004877554,7.0,-0.1321092121164561,22.0,12.0
14.0,37.38827314096278,-122.05698312465925,27.97662334280911,7.0,0.1519342613752338,22.0,12.0
14.5,37.388252625950315,-122.05698089039558,28.72379601013124,7.0,0.09031448425873878,22.0,12.0
15.0,37.388232202129934,-122.05697966279631,29.450918018964018,7.0,0.22230602692410306,22.0,12.0
15.5,37.38821189998803,-122.05697940289711,30.158093884427593,7.0,0.19699239006361635,22.0,12.0
16.0,37.38819174675545,-122.05698007109524,30.845456375586487,7.0,-0.3029070238088196,22.0,12.0
16.5,37.38817176654536,-122.05698162747795,31.513163393185405,7.0,0.4132849519125825,22.0,12.0
17.0,37.38815198050409,-122.0569840321142,32.16139498910119,7.0,-0.0016204080166822843,22.0,12.0
17.5,37.38813240697135,-122.05698724531108,32.790350538447534,7.0,-0.26630738141549515,22.0,12.0
18.0,37.388113061646344,-122.05699122783629,33.40024607171826,7.0,-0.490374556327395,22.0,12.0
18.5,37.38809395775671,-122.056995941109,33.99131177123912,7.0,-0.41041430848271443,22.0,12.0
19.0,37.38807510622792,-122.05700134736078,34.563789633509316,7.0,-0.45363625969844357,22.0,12.0
19.5,37.38805651585092,-122.05700740976935,35.11793129673142,7.0,-0.2242250989344753,22.0,12.0
20.0,37.388038193446214,-122.05701409256717,35.653996030926265,7.0,-0.4306295233303299,22.0,12.0
20.5,37.388020144023066,-122.05702136112724,36.172248886476694,7.0,-0.3832321540617266,22.0,12.0
21.0,37.38800237093266,-122.05702918202869,36.67295899570877,7.0,-0.45665314006905633,22.0,12.0
21.5,37.38798487601438,-122.05703752310396,37.156398021165536,7.0,-0.24183053245571973,22.0,12.0
22.0,37.3879676597346,-122.05704635347006,37.62283874352445,7.0,0.15435395090496018,22.0,12.0
22.5,37.387950721317615,-122.05705564354565,38.07255378162135,7.0,-0.06656283136866958,22.0,12.0
23.0,37.38793405886843,-122.05706536505595,38.505814436740295,7.0,0.4000243633110667,22.0,12.0
23.5,37.38791766948741,-122.05707549102704,38.92288965318253,7.0,0.11919296333673801,22.0,12.0
24.0,37.38790154937676,-122.05708599577123,39.324045087110186,7.0,0.021580728015747508,22.0,12.0
24.5,37.38788569393902,-122.05709685486495,39.709542275750614,7.0,0.043057754603832876,22.0,12.0
25.0,37.387870097867726,-122.05710804512015,40.07963789922158,7.0,0.30043739866727903,22.0,12.0
25.5,37.38785475523064,-122.05711954455077,40.434583127479364,7.0,-0.19237938780401043,22.0,12.0
26.0,37.38783965954569,-122.05713133233492,40.77462304518459,7.0,-0.045105960977359416,22.0,12.0
26.5,37.387824803850144,-122.05714338877378,41.09999614760907,7.0,-0.48404999817129135,22.0,12.0
27.0,37.38781018076325,-122.05715569524817,41.410933901062876,7.0,0.2842253086944262,22.0,12.0
27.5,37.387795782542874,-122.05716823417302,41.70766036168986,7.0,0.32140963406429623,22.0,12.0
28.0,37.38778160113631,-122.05718098895086,41.99039184685871,7.0,0.11913933939742938,22.0,12.0
28.5,37.38776762822591,-122.05719394392433,42.25933665375439,7.0,0.4419256557332045,22.0,12.0
29.0,37.387753855269686,-122.05720708432848,42.51469482014982,7.0,-0.3208228780037806,22.0,12.0
29.5,37.38774027353736,-122.05722039624293,42.75665792270306,7.0,0.32165494609276346,22.0,12.0
30.0,37.38772687414223,-122.0572338665444,42.98540890847993,7.0,0.1636709218783582,22.0,12.0
30.5,37.38771364806914,-122.05724748285967,43.20112195574241,7.0,-0.2306146895328084,22.0,12.0
31.0,37.387700586198875,-122.0572612335192,43.40396236036792,7.0,0.31127399056195326,22.0,12.0
31.5,37.38768767932937,-122.05727510751163,43.59408644457387,7.0,-0.43349335661065536,22.0,12.0
32.0,37.38767491819391,-122.05728909443908,43.771641484912195,7.0,0.06609723379931565,22.0,12.0
32.5,37.38766229347668,-122.0573031844735,43.936765656774504,7.0,-0.1295499439341422,22.0,12.0
33.0,37.387649795825865,-122.05731736831395,44.089587992904534,7.0,-0.36142047788030207,22.0,12.0
33.5,37.38763741586457,-122.05733163714503,44.23022835365654,7.0,0.4600586199591338,22.0,12.0
34.0,37.38762514419975,-122.05734598259623,44.35879740696281,7.0,-0.3580531280883612,22.0,12.0
34.5,37.38761297142944,-122.05736039670228,44.47539661618323,7.0,0.052991052944686534,22.0,12.0
35.0,37.3876008881483,-122.05737487186451,44.58011823420611,7.0,0.008287680292397459,22.0,12.0
35.5,37.38758888495188,-122.05738940081311,44.67304530235125,7.0,0.22704930312513505,22.0,12.0
36.0,37.38757695243964,-122.0574039765702,44.75425165279696,7.0,0.027076325605807527,22.0,12.0
36.5,37.38756508121682,-122.05741859241373,44.823801913411444,7.0,-0.05179774045775454,22.0,12.0
37.0,37.387553261895526,-122.05743324184206,44.88175151401852,7.0,0.03451281725767885,22.0,12.0
37.5,37.387541485094914,-122.0574479185392,44.92814669326729,7.0,-0.34278173928423084,22.0,12.0
38.0,37.38752974144083,-122.05746261634049,44.963024505408214,7.0,0.23458605909956554,22.0,12.0
