timestamp,latitude,longitude,direction,speed_horizontal,speed_vertical,altitude,height
0.0,1.3521055941912556,103.81980058813696,6.0,1.25,2.5,16.25,1.25
0.5,1.352116598362768,103.81980292779726,12.0,2.5,2.5,17.5,2.5
1.0,1.3521326474575297,103.81980814391659,18.0,3.75,2.5,18.75,3.75
1.5,1.3521532022508815,103.81981729804903,24.0,5.0,2.5,20.0,5.0
2.0,1.3521726878419522,103.81982855119354,30.0,5.0,2.5,21.25,6.25
2.5,1.3521908907425286,103.81984178005831,36.0,5.0,2.5,22.5,7.5
3.0,1.3522076115178225,103.81985683970512,42.0,5.0,2.5,23.75,8.75
3.5,1.3522226669715212,103.81987356513734,48.0,5.0,2.5,25.0,10.0
4.0,1.352235892152923,103.81989177310764,54.0,5.0,2.5,26.25,11.25
4.5,1.3522471421641729,103.81991126412568,60.0,5.0,1.7011641164478277,27.100582058223914,12.100582058223914
5.0,1.3522562937477935,103.81993182464377,66.0,5.0,0.0,27.100582058223914,12.100582058223914
5.5,1.3522647707670272,103.81995267250115,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
6.0,1.3522732477862607,103.81997352035852,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
6.5,1.3522817248054941,103.81999436821589,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
7.0,1.3522902018247276,103.82001521607326,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
7.5,1.352298678843961,103.82003606393063,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
8.0,1.3523071558631945,103.820056911788,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
8.5,1.3523156328824282,103.82007775964537,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
9.0,1.3523241099016616,103.82009860750274,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
9.5,1.352332586920895,103.82011945536011,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
10.0,1.3523410639401285,103.82014030321749,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
10.5,1.352349540959362,103.82016115107486,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
11.0,1.3523580179785955,103.82018199893223,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
11.5,1.3523664949978291,103.8202028467896,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
12.0,1.3523749720170626,103.82022369464697,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
12.5,1.352383449036296,103.82024454250434,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
13.0,1.3523919260555295,103.82026539036171,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
13.5,1.352400403074763,103.82028623821908,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
14.0,1.3524088800939964,103.82030708607645,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
14.5,1.35241735711323,103.82032793393384,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
15.0,1.3524258341324635,103.82034878179121,67.86711190988345,5.0,0.0,27.100582058223914,12.100582058223914
15.5,1.352434311151697,103.82036962964858,67.86711190988345,5.0,0.0,27.100582058223914,12.100582058223914
16.0,1.3524427881709304,103.82039047750595,67.86711190988345,5.0,0.0,27.100582058223914,12.100582058223914
16.5,1.352451265190164,103.82041132536332,67.86711190988345,5.0,0.0,27.100582058223914,12.100582058223914
17.0,1.3524597422093974,103.8204321732207,67.86711190988345,5.0,0.0,27.100582058223914,12.100582058223914
17.5,1.352468219228631,103.82045302107807,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
18.0,1.3524766962478645,103.82047386893544,67.86711190988342,5.0,0.0,27.100582058223914,12.100582058223914
18.5,1.352485173267098,103.82049471679281,67.86711190988345,5.0,0.0,27.100582058223914,12.100582058223914
19.0,1.3524936502863314,103.82051556465018,67.86711190988345,5.0,0.0,27.100582058223914,12.100582058223914
19.5,1.3525013286653516,103.82053444838115,67.86711190988345,4.528938066925934,0.0,27.100582058223914,12.100582058223914
20.0,1.3525080472469941,103.82055097164574,67.86711190988345,3.9628208085601933,0.0,27.100582058223914,12.100582058223914
20.5,1.3525139260059313,103.82056542950228,67.86711190988345,3.4674682074901684,0.0,27.100582058223914,12.100582058223914
21.0,1.3525190699200016,103.82057808012674,67.86711190988342,3.0340346815538957,0.0,27.100582058223914,12.100582058223914
21.5,1.3525281599295609,103.82059508544307,61.86711190988342,4.284034681553896,0.479055350831203,27.340109733639515,12.340109733639515
22.0,1.3525407850119857,103.82061371476247,55.86711190988342,5.0,0.0,27.340109733639515,12.340109733639515
22.5,1.352555287684824,103.82063092198051,49.86711190988342,5.0,0.0,27.340109733639515,12.340109733639515
23.0,1.3525715090537564,103.82064651857128,43.86711190988342,5.0,0.0,27.340109733639515,12.340109733639515
23.5,1.352589271394071,103.82066033365528,37.86711190988342,5.0,0.0,27.340109733639515,12.340109733639515
24.0,1.3526071854075605,103.82067395137851,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
24.5,1.3526250994210502,103.82068756910174,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
25.0,1.3526430134345397,103.82070118682495,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
25.5,1.3526609274480295,103.82071480454817,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
26.0,1.352678841461519,103.82072842227139,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
26.5,1.3526967554750087,103.82074203999461,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
27.0,1.3527146694884984,103.82075565771784,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
27.5,1.3527325835019879,103.82076927544105,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
28.0,1.3527504975154776,103.82078289316428,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
28.5,1.352768411528967,103.8207965108875,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
29.0,1.3527863255424568,103.82081012861072,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
29.5,1.3528042395559463,103.82082374633394,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
30.0,1.352822153569436,103.82083736405717,37.23337694947119,5.0,0.0,27.340109733639515,12.340109733639515
30.5,1.3528400675829255,103.82085098178038,37.23337694947122,5.0,0.0,27.340109733639515,12.340109733639515
31.0,1.3528579815964152,103.82086459950361,37.23337694947122,5.0,0.0,27.340109733639515,12.340109733639515
