timestamp,latitude,longitude,direction,speed_horizontal,speed_vertical,altitude,height
0.0,28.613777619817622,77.208856479441,0.0,0.0099999997764825,-0.0,487.99700927734375,0.0050000003539025
0.5,28.613777363916796,77.2088540268517,0.0,0.0,-0.0,488.0000305175781,-0.0020000000949949
1.0,28.613779365417436,77.20885686142829,0.0,0.0,-0.0,487.9980163574219,0.0
1.5,28.613777085833878,77.20885173404166,0.0,0.0141421353076295,0.5699999928474426,488.16802978515625,0.1690000146627426
2.0,28.613779999789298,77.20885666782343,0.0,0.0199999995529651,1.3600000143051147,490.0040283203125,2.005000114440918
2.5,28.613781157943738,77.20885527498864,0.0,0.0,1.459999918937683,492.468017578125,4.469000339508057
3.0,28.61378042343708,77.20885440027091,0.0,0.0223606792751977,1.159999966621399,494.4590148925781,6.460000514984131
3.5,28.6137771746849,77.2088568669703,0.0,0.0099999997764825,-0.1700000017881393,495.4460144042969,7.446000576019287
4.0,28.613779352362727,77.20886238422457,0.0,0.0,0.0399999991059303,495.2110290527344,7.211000442504883
4.5,28.613780820449985,77.20886309537443,0.0,0.0141421353076295,0.0399999991059303,495.2130126953125,7.214000225067139
5.0,28.61378025877546,77.20886179127118,0.0,0.0282842706152591,-0.0,495.2490234375,7.249000549316406
5.5,28.613775179714146,77.20885869980043,0.0,0.0,-0.0,495.25103759765625,7.25100040435791
6.0,28.613780978784995,77.20886264622231,0.0,0.0141421353076295,-0.0099999997764825,495.2570190429688,7.258000373840332
6.5,28.613785769366398,77.2088633044536,0.0,0.0099999997764825,-0.0099999997764825,495.25103759765625,7.252000331878662
7.0,28.613779406000337,77.20886414981727,0.0,0.0199999995529651,-0.0,495.2430114746094,7.244000434875488
7.5,28.613778515844285,77.20886029107967,0.0,0.0299999993294477,-0.0,495.2330322265625,7.234000205993652
8.0,28.61378167663519,77.20886339078027,0.0,0.0099999997764825,-0.0,495.2400207519531,7.241000175476074
8.5,28.613782055353322,77.20886664424722,51.84277368196017,0.3560898764961609,0.0700000002980232,495.2570190429688,7.258000373840332
9.0,28.613844025724074,77.20892002420123,28.98084278672013,6.790265122126821,0.0099999997764825,495.363037109375,7.36400032043457
9.5,28.613946711509854,77.20900696580824,30.08415700875386,6.7029542722785616,0.0499999970197677,495.4030151367188,7.404000282287598
10.0,28.614043452637272,77.20909112414601,29.808343148184107,6.718965585345978,0.0099999997764825,495.47601318359375,7.4760003089904785
