timestamp,latitude,longitude,direction,speed_horizontal,speed_vertical,altitude,height
0.0,28.613905594191255,77.20900066977494,6.0,1.25,2.5,217.25,1.25
0.5,28.61391659836277,77.2090033341983,12.0,2.5,2.5,218.5,2.5
1.0,28.61393264745753,77.20900927435561,18.0,3.75,2.5,219.75,3.75
1.5,28.613953202250883,77.20901969915289,24.0,5.0,2.5,221.0,5.0
2.0,28.613972687841954,77.20903251432144,30.0,5.0,2.5,222.25,6.25
2.5,28.613990890742528,77.20904757945561,36.0,5.0,2.5,223.5,7.5
3.0,28.614007611517824,77.20906472949862,42.0,5.0,2.5,224.75,8.75
3.5,28.614022666971522,77.20908377655103,48.0,5.0,2.5,226.0,10.0
4.0,28.614035892152923,77.20910451192931,54.0,5.0,2.5,227.25,11.25
4.5,28.614047142164175,77.20912670845236,60.0,5.0,2.5,228.5,12.5
5.0,28.614056293747794,77.20915012293041,66.0,5.0,1.0362298686280056,229.018114934314,13.018114934314003
5.5,28.61406324663712,77.20917449882954,72.0,5.0,0.0,229.018114934314,13.018114934314003
6.0,28.614067924654844,77.20919956908229,78.0,5.0,0.0,229.018114934314,13.018114934314003
6.5,28.61407027654762,77.20922505901373,84.0,5.0,0.0,229.018114934314,13.018114934314003
7.0,28.61407027654762,77.20925068935084,90.0,5.0,0.0,229.018114934314,13.018114934314003
7.5,28.614067924654844,77.20927617928228,96.0,5.0,0.0,229.018114934314,13.018114934314003
8.0,28.61406324663712,77.20930124953505,102.0,5.0,0.0,229.018114934314,13.018114934314003
8.5,28.614056293747794,77.20932562543416,108.0,5.0,0.0,229.018114934314,13.018114934314003
9.0,28.614047142164175,77.20934903991221,114.0,5.0,0.0,229.018114934314,13.018114934314003
9.5,28.614035892152923,77.20937123643526,120.0,5.0,0.0,229.018114934314,13.018114934314003
10.0,28.614022666971522,77.20939197181356,126.0,5.0,0.0,229.018114934314,13.018114934314003
10.5,28.614007611517824,77.20941101886596,132.0,5.0,0.0,229.018114934314,13.018114934314003
11.0,28.613990890742528,77.20942816890897,138.0,5.0,0.0,229.018114934314,13.018114934314003
11.5,28.613972687841954,77.20944323404314,144.0,5.0,0.0,229.018114934314,13.018114934314003
12.0,28.613953202250883,77.2094560492117,150.0,5.0,0.0,229.018114934314,13.018114934314003
12.5,28.61393264745753,77.20946647400898,156.0,5.0,0.0,229.018114934314,13.018114934314003
13.0,28.613911248664515,77.20947439421872,162.0,5.0,0.0,229.018114934314,13.018114934314003
13.5,28.61388924032149,77.20947972306544,168.0,5.0,0.0,229.018114934314,13.018114934314003
14.0,28.613866863556467,77.2094824021652,174.0,5.0,0.0,229.018114934314,13.018114934314003
