timestamp,latitude,longitude,direction,speed_horizontal,speed_vertical,altitude,height
0.0,34.05220559419126,-118.24370070966022,354.0,1.25,2.5,72.25,1.25
0.5,34.05221659836277,-118.2437035327507,348.0,2.5,2.5,73.5,2.5
1.0,34.05223264745753,-118.24370982664595,342.0,3.75,2.5,74.75,3.75
1.5,34.0522534999904,-118.243720026915,337.93805543817024,5.0,2.5,76.0,5.0
2.0,34.05227435252327,-118.24373022718403,337.93805543817024,5.0,2.5,77.25,6.25
2.5,34.05229520505614,-118.24374042745306,337.93805543817024,5.0,2.5,78.5,7.5
3.0,34.05231605758901,-118.24375062772211,337.93805543817024,5.0,2.5,79.75,8.75
3.5,34.05233691012188,-118.24376082799114,337.93805543817024,5.0,2.5,81.0,10.0
4.0,34.05235776265475,-118.24377102826018,337.93805543817024,5.0,2.5,82.25,11.25
4.5,34.05237861518762,-118.24378122852922,337.9380554381703,5.0,2.5,83.5,12.5
5.0,34.05239946772049,-118.24379142879825,337.9380554381703,5.0,2.5,84.75,13.75
5.5,34.05242032025336,-118.24380162906729,337.93805543817024,5.0,2.5,86.0,15.0
6.0,34.05244117278623,-118.24381182933632,337.9380554381703,5.0,2.5,87.25,16.25
6.5,34.0524620253191,-118.24382202960537,337.9380554381703,5.0,0.9886839188719705,87.74434195943599,16.744341959435985
7.0,34.05248287785197,-118.2438322298744,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
7.5,34.05250373038484,-118.24384243014343,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
8.0,34.05252458291771,-118.24385263041248,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
8.5,34.05254543545058,-118.24386283068151,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
9.0,34.05256628798345,-118.24387303095055,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
9.5,34.05258714051632,-118.24388323121958,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
10.0,34.05260799304919,-118.24389343148863,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
10.5,34.05262884558206,-118.24390363175766,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
11.0,34.052649698114934,-118.24391383202669,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
11.5,34.052670550647804,-118.24392403229574,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
12.0,34.05269140318067,-118.24393423256477,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
12.5,34.05271225571354,-118.24394443283381,337.9380554381703,5.0,0.0,87.74434195943599,16.744341959435985
