timestamp,latitude,longitude,direction,speed_horizontal,speed_vertical,altitude,height
0.0,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109452,1.0,1.0
0.201,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109452,2.0,2.0
0.402,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109452,3.0,3.0
0.602,55.87974210743328,-4.470760194781506,268.0,0.0,5.000000000000001,4.0,4.0
0.803,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,5.0,5.0
1.004,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109454,6.0,6.0
1.205,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,7.0,7.0
1.406,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109457,8.0,8.0
1.607,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,9.0,9.0
1.808,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,10.0,10.0
2.009,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109457,11.0,11.0
2.209,55.87974210743328,-4.470760194781506,268.0,0.0,4.999999999999996,12.0,12.0
2.41,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,13.0,13.0
2.611,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,14.0,14.0
2.812,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109462,15.0,15.0
3.013,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,16.0,16.0
3.214,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,17.0,17.0
3.414,55.87974210743328,-4.470760194781506,268.0,0.0,4.999999999999996,18.0,18.0
3.615,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109451,19.0,19.0
3.816,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109462,20.0,20.0
4.017,55.87974210743328,-4.470760194781506,268.0,0.0,4.97512437810944,21.0,21.0
4.218,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109462,22.0,22.0
4.418,55.87974210743328,-4.470760194781506,268.0,0.0,4.999999999999996,23.0,23.0
4.619,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109462,24.0,24.0
4.82,55.87974210743328,-4.470760194781506,268.0,0.0,4.97512437810944,25.0,25.0
5.021,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109462,26.0,26.0
5.222,55.87974210743328,-4.470760194781506,268.0,0.0,4.97512437810944,27.0,27.0
5.423,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109462,28.0,28.0
5.624,55.87974210743328,-4.470760194781506,268.0,0.0,4.975124378109462,29.0,29.0
5.825,55.87974210743328,-4.470760194781506,268.0,0.0,4.97512437810944,30.0,30.0
6.026,55.87974210743328,-4.470760194781506,300.6615654585866,13.90063845617332,0.0,30.0,30.0
7.027,55.87974210743328,-4.470760194781506,300.66159272737383,5.439331239900414,0.0,30.0,30.0
8.029,55.87974210743328,-4.470760194781506,300.6616253712929,7.732856406325143,0.0,30.0,30.0
9.031,55.87974210743328,-4.470760194781506,300.6616611304061,9.5173538201088,0.0,30.0,30.0
10.032,55.87974210743328,-4.470760194781506,300.66169769790554,10.687174596337048,0.0,30.0,30.0
11.034,55.87974210743328,-4.470760194781506,300.66173291107816,11.169259802327373,0.0,30.0,30.0
12.036,55.87974210743328,-4.470760194781506,300.6617650153944,11.026053545969695,0.0,30.0,30.0
13.038,55.87974210743328,-4.470760194781506,300.6617927883781,10.339440143356828,0.0,30.0,30.0
14.04,55.87974210743328,-4.470760194781506,300.66181560118883,9.245838046478418,0.0,30.0,30.0
15.042,55.87974210743328,-4.470760194781506,300.6618333681426,7.9024202272071395,0.0,30.0,30.0
16.044,55.87974210743328,-4.470760194781506,300.6618464757497,6.463770844967384,0.0,30.0,30.0
17.045,55.87974210743328,-4.470760194781506,300.661855587709,5.067589044525801,0.0,30.0,30.0
18.047,55.87974210743328,-4.470760194781506,300.6618615110416,3.796897418871572,0.0,30.0,30.0
19.048,55.87974210743328,-4.470760194781506,300.6618650646544,2.7287002387682096,0.0,30.0,30.0
20.05,55.87974210743328,-4.470760194781506,300.6618670148058,1.8722366339198275,0.0,30.0,30.0
21.052,55.87974210743328,-4.470760194781506,300.6618679435279,1.228955197535157,0.0,30.0,30.0
22.054,55.87974210743328,-4.470760194781506,300.66186833497443,0.770066425557053,0.0,30.0,30.0
23.055,55.87974210743328,-4.470760194781506,300.6618682819401,0.4604086485831696,0.0,30.0,30.0
24.057,55.87974210743328,-4.470760194781506,300.6618684859128,0.261424088487847,0.0,30.0,30.0
25.059,55.87974210743328,-4.470760194781506,300.66186802527824,0.1411196141503835,0.0,30.0,30.0
26.061,55.87974210743328,-4.470760194781506,300.6618680394198,0.0721881102696003,0.0,30.0,30.0
27.063,55.87974210743328,-4.470760194781506,300.6618683858413,0.0349041412316131,0.0,30.0,30.0
28.064,55.87974210743328,-4.470760194781506,300.6618708105322,0.0159220898454347,0.0,30.0,30.0
29.065,55.87974210743328,-4.470760194781506,300.6618600264515,0.0068161450780124,0.0,30.0,30.0
30.067,55.87974210743328,-4.470760194781506,300.66186136295534,0.0027281022276001,0.0,30.0,30.0
31.068,55.87974210743328,-4.470760194781506,300.6618619331861,0.0010195090473675,0.0,30.0,30.0
32.069,55.87974210743328,-4.470760194781506,300.66188359097976,0.0003529069007921,0.0,30.0,30.0
33.071,55.87974210743328,-4.470760194781506,300.66208249669586,0.0001124962817186,0.0,30.0,30.0
34.073,55.87974210743328,-4.470760194781506,300.66080956004544,3.286246746188711e-05,0.0,30.0,30.0
35.074,55.87974210743328,-4.470760194781506,300.6636810005851,8.725845217986828e-06,0.0,30.0,30.0
36.076,55.87974210743328,-4.470760194781506,300.6631065706796,2.0786248293308804e-06,0.0,30.0,30.0
37.077,55.87974210743328,-4.470760194781506,300.6885707954285,4.406912489327558e-07,0.0,30.0,30.0
38.079,55.87974210743328,-4.470760194781506,300.0709798560886,8.117274485859306e-08,0.0,30.0,30.0
39.08,55.87974210743328,-4.470760194781506,304.8806754559988,1.3213999309565826e-08,0.0,30.0,30.0
40.082,55.87974210743328,-4.470760194781506,270.0,1.6416741916637783e-09,0.0,30.0,30.0
41.084,55.87974210743328,-4.470760194781506,270.0,1.6616869684992788e-10,0.0,30.0,30.0
42.086,55.87974210743328,-4.470760194781506,0.0,0.0,0.0,30.0,30.0
43.087,55.87974210743328,-4.470760194781506,0.0,0.0,0.0,30.0,30.0
44.089,55.87974210743328,-4.470760194781506,0.0,0.0,0.0,30.0,30.0
45.091,55.87974210743328,-4.470760194781506,89.9999814402554,2.799976222211333,0.0,30.0,30.0
46.093,55.87974210743328,-4.470760194781506,89.99996362894342,5.485667700713197,0.0,30.0,30.0
47.094,55.87974210743328,-4.470760194781506,89.99994766947185,7.900529104477723,0.0,30.0,30.0
48.096,55.87974210743328,-4.470760194781506,89.9999345000179,9.87922829564692,0.0,30.0,30.0
49.098,55.87974210743328,-4.470760194781506,89.99992480580414,11.340950849547683,0.0,30.0,30.0
50.099,55.87974210743328,-4.470760194781506,89.99991897523216,12.232661405269074,0.0,30.0,30.0
51.101,55.87974210743328,-4.470760194781506,89.99991704523853,12.511416330863243,0.0,30.0,30.0
52.103,55.87974210743328,-4.470760194781506,89.99991873909886,12.256081303683551,0.0,30.0,30.0
53.105,55.87974210743328,-4.470760194781506,89.99992350624012,11.53697449246548,0.0,30.0,30.0
54.107,55.87974210743328,-4.470760194781506,89.99993061792952,10.464375956934829,0.0,30.0,30.0
55.109,55.87974210743328,-4.470760194781506,89.99993925601905,9.161667929639435,0.0,30.0,30.0
56.11,55.87974210743328,-4.470760194781506,89.99994861076925,7.7586161835424,0.0,30.0,30.0
57.112,55.87974210743328,-4.470760194781506,89.99995796104673,6.340425065996654,0.0,30.0,30.0
58.113,55.87974210743328,-4.470760194781506,89.99996673926353,5.021611640640698,0.0,30.0,30.0
59.115,55.87974210743328,-4.470760194781506,89.9999745448257,3.8392347338269848,0.0,30.0,30.0
60.117,55.87974210743328,-4.470760194781506,89.99998116411564,2.84155604786879,0.0,30.0,30.0
61.119,55.87974210743328,-4.470760194781506,89.9999865202783,2.0333073250878018,0.0,30.0,30.0
62.121,55.87974210743328,-4.470760194781506,89.99999068422994,1.4059844168734863,0.0,30.0,30.0
