timestamp,latitude,longitude,altitude,height,ground_speed,vertical_speed,course
0.0,39.96119496,-106.2164539,2477.4144,0.0,0.0,0.0,0.0
0.1,39.96119492,-106.2164539,2477.4144,0.0,0.0,0.0,0.0
0.2,39.96119492,-106.2164539,2477.4144,0.0,0.0,0.0,0.0
0.5,39.96119484,-106.2164539,2477.4144,0.0,0.0,0.0,0.0
0.6000000000000001,39.96119483,-106.2164539,2477.4144,0.0,0.0,0.0,0.0
0.7,39.96119482,-106.2164539,2477.4144,0.0,0.0,0.0,0.0
0.9000000000000001,39.96119474,-106.2164539,2477.4144,0.0,0.0,0.0,0.0
1.1,39.96119462,-106.2164538,2477.4144,0.0,0.22352,0.0,0.0
1.3,39.9611946,-106.2164538,2477.4144,0.0,0.0,0.0,0.0
1.5000000000000002,39.96119453,-106.2164539,2477.4144,0.0,0.22352,0.0,0.0
1.6,39.96119454,-106.216454,2477.4144,0.0,0.312928,0.0,0.0
1.7,39.96119454,-106.2164539,2477.4144,0.0,0.0,0.0,0.0
1.8,39.96119456,-106.2164538,2477.4144,0.0,0.0,0.0,90.0
2.0,39.96119454,-106.2164531,2477.4144,0.0,0.312928,-0.402336,90.0
2.1,39.96119459,-106.2164525,2477.4144,0.0,0.44704,-0.491744,90.0
2.3,39.96119447,-106.2164518,2477.4144,0.09144,0.312928,-0.581152,90.0
2.4000000000000004,39.96119439,-106.2164514,2477.7192,0.21336,0.312928,-0.491744,90.0
2.5,39.96119439,-106.2164509,2477.7192,0.21336,0.67056,-0.491744,90.0
2.7,39.96119437,-106.2164502,2477.7192,0.3048,0.44704,-0.491744,90.0
2.8,39.9611944,-106.2164499,2477.7192,0.39624,0.44704,-0.491744,90.0
2.9000000000000004,39.96119441,-106.2164495,2477.7192,0.39624,0.67056,-0.402336,68.19859051364818
3.0,39.96119449,-106.2164492,2477.7192,0.39624,0.67056,-0.402336,90.0
3.3,39.9611946,-106.2164481,2478.0240000000003,0.48768,0.357632,-0.402336,90.0
3.5,39.96119457,-106.2164474,2478.0240000000003,0.6096,0.2682239999999999,-0.312928,90.0
3.6,39.96119452,-106.2164472,2478.0240000000003,0.70104,0.312928,-0.312928,90.0
3.7,39.96119446,-106.216447,2478.0240000000003,0.70104,0.0,-0.402336,135.0
3.8,39.96119422,-106.2164469,2478.0240000000003,0.70104,0.0,-0.402336,180.0
3.9,39.96119392,-106.2164468,2478.3288,0.7924800000000001,0.491744,-0.491744,180.0
4.0,39.96119375,-106.2164467,2478.3288,0.9144,0.0,-0.491744,180.0
4.1,39.96119358,-106.2164466,2478.3288,1.00584,0.0,-0.491744,180.0
4.3,39.96119329,-106.216447,2478.6336,1.09728,0.312928,-0.491744,180.0
4.4,39.9611931,-106.216447,2478.6336,1.18872,0.0,-0.491744,180.0
4.6,39.96119277,-106.2164469,2478.9384,1.40208,0.0,-0.581152,0.0
4.7,39.96119271,-106.2164468,2478.9384,1.40208,0.0,-0.491744,90.0
4.8,39.96119273,-106.2164467,2478.9384,1.4935200000000002,0.0,-0.491744,90.0
4.9,39.96119279,-106.2164465,2478.9384,1.4935200000000002,0.0,-0.491744,90.0
5.0,39.96119291,-106.2164461,2478.9384,1.58496,0.67056,-0.491744,90.0
5.1,39.96119297,-106.2164459,2478.9384,1.58496,0.0,-0.491744,90.0
5.2,39.961193,-106.2164458,2479.2432000000003,1.70688,0.0,-0.491744,90.0
5.4,39.96119311,-106.2164456,2479.2432000000003,1.79832,0.312928,-0.402336,0.0
5.5,39.96119326,-106.2164456,2479.2432000000003,1.79832,0.0,-0.402336,0.0
5.6,39.96119331,-106.2164455,2479.2432000000003,1.88976,0.0,-0.491744,0.0
5.7,39.96119335,-106.2164455,2479.2432000000003,1.88976,0.0,-0.491744,0.0
5.8,39.96119339,-106.2164454,2479.548,2.01168,0.0,-0.491744,0.0
5.9,39.9611935,-106.2164454,2479.548,2.01168,0.0,-0.402336,0.0
6.0,39.96119354,-106.2164454,2479.548,2.10312,0.0,-0.402336,0.0
6.1,39.96119357,-106.2164453,2479.548,2.10312,0.0,-0.491744,0.0
6.2,39.96119354,-106.2164453,2479.548,2.19456,0.0,-0.491744,0.0
6.3,39.96119341,-106.2164452,2479.548,2.19456,0.0,-0.491744,0.0
6.4,39.96119343,-106.2164451,2479.8528,2.286,0.0,-0.491744,0.0
6.5,39.96119346,-106.216445,2479.8528,2.286,0.0,-0.491744,0.0
6.6,39.96119351,-106.216445,2479.8528,2.4079200000000003,0.0,-0.402336,0.0
6.7,39.96119365,-106.2164451,2479.8528,2.4079200000000003,0.0,-0.402336,0.0
6.8,39.96119372,-106.2164451,2479.8528,2.49936,0.0,-0.402336,0.0
6.9,39.96119382,-106.2164452,2479.8528,2.49936,0.0,-0.402336,0.0
7.0,39.96119392,-106.2164453,2479.8528,2.5908,0.0,-0.491744,0.0
