timestamp,latitude,longitude,altitude,height,ground_speed,vertical_speed,course
0.0,39.96117469,-106.2164969,2477.4144,0.0,0.0,0.0,0.0
0.0999999999999996,39.9611747,-106.2164969,2477.4144,0.0,0.0,0.0,0.0
0.8000000000000007,39.96117458,-106.2164968,2477.4144,0.0,0.0,0.0,0.0
1.200000000000001,39.96117456,-106.2164967,2477.4144,0.0,0.0,0.0,0.0
2.6,39.96117441,-106.2164965,2477.4144,0.0,0.0,0.0,0.0
3.1,39.96117437,-106.2164965,2477.4144,0.0,0.0,0.0,0.0
4.0,39.96117439,-106.2164964,2477.4144,0.0,0.0,0.0,0.0
4.200000000000001,39.9611744,-106.2164963,2477.4144,0.0,0.0,0.0,0.0
4.300000000000001,39.9611744,-106.2164963,2477.4144,0.0,0.0,0.0,0.0
4.5,39.9611744,-106.2164962,2477.4144,0.0,0.0,0.0,0.0
5.0,39.96117439,-106.2164962,2477.4144,0.0,0.0,0.0,0.0
5.200000000000001,39.96117434,-106.2164961,2477.4144,0.0,0.0,0.0,0.0
5.4,39.96117432,-106.2164961,2477.4144,0.0,0.0,0.0,0.0
6.6,39.96117427,-106.216496,2477.4144,0.0,0.0,0.0,0.0
7.299999999999999,39.96117416,-106.2164959,2477.4144,0.0,0.044704,0.0,0.0
7.799999999999999,39.9611741,-106.216496,2477.4144,0.0,0.0,0.0,0.0
8.000000000000002,39.96117408,-106.216496,2477.4144,0.0,0.0,0.0,0.0
8.4,39.96117407,-106.2164959,2477.4144,0.0,0.0,0.0,0.0
8.500000000000002,39.96117408,-106.2164959,2477.4144,0.0,0.0,0.0,0.0
9.2,39.96117398,-106.2164959,2477.4144,0.0,0.0,0.0,0.0
9.8,39.961174,-106.2164959,2477.4144,0.0,0.0,0.0,0.0
9.9,39.961174,-106.2164959,2477.4144,0.0,0.0,0.0,0.0
10.6,39.96117404,-106.2164958,2477.4144,0.0,0.0,0.0,0.0
11.3,39.96117398,-106.2164957,2477.4144,0.0,0.0,0.0,0.0
12.4,39.96117379,-106.2164957,2477.4144,0.0,0.0,0.0,0.0
13.4,39.96117359,-106.2164957,2477.4144,0.0,0.0,0.0,0.0
13.8,39.96117356,-106.2164956,2477.4144,0.0,0.089408,0.0,0.0
13.9,39.96117356,-106.2164956,2477.4144,0.0,0.178816,0.0,0.0
15.500000000000002,39.9611734,-106.2164955,2477.4144,0.0,0.0,0.0,0.0
16.4,39.96117339,-106.2164955,2477.4144,0.0,0.0,0.0,0.0
16.700000000000003,39.96117335,-106.2164954,2477.4144,0.0,0.0,0.0,0.0
17.799999999999997,39.96117318,-106.2164953,2477.4144,0.0,0.0,0.0,0.0
18.3,39.96117317,-106.2164952,2477.4144,0.0,0.0,0.0,0.0
18.700000000000003,39.96117308,-106.2164952,2477.4144,0.0,0.0,0.0,0.0
19.0,39.96117297,-106.2164952,2477.4144,0.0,0.0,0.0,0.0
19.200000000000003,39.96117294,-106.2164952,2477.4144,0.0,0.0,0.0,0.0
19.700000000000003,39.96117295,-106.2164951,2477.4144,0.0,0.0,0.0,0.0
20.0,39.96117289,-106.2164951,2477.4144,0.0,0.0,0.0,0.0
20.4,39.96117286,-106.2164951,2477.4144,0.0,0.0,0.0,0.0
20.700000000000003,39.96117287,-106.216495,2477.1096,-0.09144,0.0,0.0,0.0
21.1,39.9611729,-106.216495,2477.1096,-0.09144,0.0,0.0,0.0
21.4,39.96117289,-106.216495,2477.1096,-0.09144,0.0,0.0,0.0
21.8,39.9611728,-106.216495,2477.1096,-0.09144,0.0,0.0,0.0
22.5,39.9611727,-106.2164948,2476.8048000000003,-0.39624,0.0,0.089408,0.0
22.6,39.96117274,-106.2164946,2476.8048000000003,-0.48768,0.0,0.0,90.0
