timestamp,latitude,longitude,altitude,height,ground_speed,vertical_speed,course
0.0,39.96120135,-106.2164897,2477.4144,0.0,0.0,0.0,0.0
0.1999999999999999,39.961201,-106.2164896,2477.4144,0.0,0.0,0.0,0.0
0.3,39.96120086,-106.2164896,2477.4144,0.0,0.0,0.0,0.0
0.5,39.96120062,-106.2164897,2477.4144,0.0,0.0,0.0,0.0
0.6000000000000001,39.96120048,-106.2164897,2477.4144,0.0,0.0,0.0,0.0
0.7,39.96120037,-106.2164897,2477.4144,0.0,0.0,0.0,0.0
0.8,39.96120026,-106.2164898,2477.4144,0.0,0.0,0.0,0.0
0.8999999999999999,39.96120015,-106.2164898,2477.4144,0.0,0.0,0.0,0.0
1.0,39.96120002,-106.2164898,2477.4144,0.0,0.0,0.0,0.0
1.1,39.96119992,-106.2164899,2477.4144,0.0,0.0,0.0,0.0
1.2000000000000002,39.96119984,-106.2164899,2477.4144,0.0,0.0,0.0,0.0
1.4,39.96119967,-106.2164899,2477.4144,0.0,0.0,-0.089408,0.0
1.4,39.96119967,-106.2164899,2477.4144,0.0,0.0,-0.089408,0.0
1.5,39.96119963,-106.2164899,2477.4144,0.0,0.0,-0.312928,0.0
1.6,39.96119961,-106.2164897,2477.4144,0.0,0.0,-0.402336,0.0
1.7000000000000002,39.96119961,-106.2164895,2477.4144,0.0,0.0,-0.491744,90.0
1.7999999999999998,39.96119957,-106.2164892,2477.4144,0.09144,0.491744,-0.581152,90.0
1.9,39.96119951,-106.2164889,2477.7192,0.21336,0.0,-0.491744,90.0
2.1,39.96119921,-106.2164884,2477.7192,0.3048,0.44704,-0.402336,90.0
2.3,39.96119871,-106.2164877,2477.7192,0.39624,0.357632,-0.312928,90.0
2.5,39.96119819,-106.2164872,2477.7192,0.39624,0.0,-0.402336,90.0
2.7,39.96119777,-106.2164867,2478.0240000000003,0.48768,0.22352,-0.491744,90.0
2.8,39.9611976,-106.2164864,2478.0240000000003,0.6096,0.312928,-0.491744,90.0
3.0,39.96119737,-106.2164859,2478.0240000000003,0.70104,0.312928,-0.491744,90.0
3.1,39.96119731,-106.2164857,2478.0240000000003,0.70104,0.312928,-0.491744,90.0
3.3,39.96119716,-106.2164854,2478.3288,0.7924800000000001,0.0,-0.491744,0.0
3.5,39.96119682,-106.2164852,2478.3288,0.9144,0.22352,-0.402336,0.0
3.7,39.96119641,-106.2164851,2478.3288,1.00584,0.0,-0.089408,0.0
3.9,39.9611961,-106.2164851,2478.3288,1.00584,0.22352,0.0,0.0
4.0,39.96119595,-106.2164851,2478.3288,1.00584,0.0,0.0,0.0
4.2,39.96119569,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
4.3,39.96119557,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
4.4,39.96119545,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
4.5,39.96119539,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
4.6,39.96119536,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
4.7,39.96119535,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
4.8,39.96119534,-106.2164851,2478.3288,1.00584,0.0,0.0,0.0
4.9,39.96119534,-106.216485,2478.3288,1.00584,0.0,0.0,0.0
5.0,39.9611953,-106.2164849,2478.3288,1.00584,0.0,0.0,0.0
5.3,39.96119519,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
5.4,39.96119516,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
5.6,39.96119504,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
5.7,39.96119496,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
5.9,39.96119482,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
6.0,39.96119477,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
6.1,39.96119475,-106.2164849,2478.3288,1.00584,0.0,0.0,0.0
6.2,39.96119471,-106.216485,2478.3288,1.00584,0.0,0.0,0.0
6.3,39.96119472,-106.216485,2478.3288,1.00584,0.0,0.0,0.0
6.4,39.96119475,-106.2164851,2478.3288,1.00584,0.0,0.0,0.0
6.6,39.96119486,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
6.9,39.961195,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
7.0,39.96119501,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
7.1,39.96119502,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
7.199999999999999,39.96119501,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
7.300000000000001,39.961195,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
7.4,39.96119499,-106.2164851,2478.3288,1.00584,0.491744,0.0,0.0
7.5,39.96119496,-106.2164851,2478.3288,1.00584,0.0,0.0,0.0
7.699999999999999,39.96119488,-106.216485,2478.3288,1.00584,0.0,0.0,0.0
7.800000000000001,39.96119486,-106.2164849,2478.3288,1.00584,0.0,0.0,0.0
8.0,39.96119479,-106.2164849,2478.3288,1.00584,0.0,0.0,0.0
8.1,39.96119475,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
8.2,39.96119471,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
8.3,39.96119467,-106.2164847,2478.3288,1.00584,0.0,0.0,0.0
8.4,39.96119462,-106.2164846,2478.3288,1.00584,0.0,0.0,0.0
8.5,39.96119457,-106.2164846,2478.3288,1.00584,0.0,0.0,0.0
8.6,39.96119451,-106.2164846,2478.3288,1.00584,0.938784,0.0,0.0
8.7,39.96119443,-106.2164846,2478.3288,1.00584,0.0,0.0,0.0
8.9,39.96119425,-106.2164846,2478.3288,1.00584,0.0,0.0,0.0
9.0,39.96119414,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
9.1,39.96119408,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
9.2,39.96119405,-106.2164846,2478.3288,1.00584,0.0,0.0,0.0
9.3,39.96119401,-106.2164846,2478.3288,1.00584,0.0,0.0,0.0
9.4,39.96119397,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
9.5,39.96119396,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
9.6,39.96119396,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
9.7,39.96119397,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
9.8,39.96119396,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
9.9,39.96119395,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
10.0,39.96119393,-106.2164845,2478.3288,1.00584,0.0,0.0,0.0
10.1,39.9611939,-106.2164846,2478.3288,1.00584,0.0,0.0,0.0
10.3,39.9611938,-106.2164846,2478.3288,1.00584,0.0,0.0,0.0
10.4,39.96119374,-106.2164847,2478.3288,1.00584,0.0,0.0,0.0
10.5,39.96119371,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
10.6,39.96119371,-106.2164848,2478.3288,1.00584,0.0,0.0,0.0
10.7,39.9611937,-106.2164849,2478.3288,1.00584,0.0,0.0,0.0
10.8,39.96119366,-106.2164849,2478.3288,1.00584,0.0,0.0,0.0
10.9,39.96119364,-106.2164849,2478.3288,1.00584,0.0,0.0,0.0
11.0,39.9611936,-106.2164849,2478.3288,1.00584,0.0,0.0,0.0
11.2,39.96119351,-106.2164851,2478.3288,1.00584,0.0,0.0,0.0
11.3,39.96119347,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
11.4,39.96119344,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
11.5,39.96119343,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
11.6,39.96119343,-106.2164854,2478.3288,1.00584,0.0,0.0,0.0
11.7,39.96119343,-106.2164854,2478.3288,1.00584,0.0,0.0,0.0
11.8,39.96119342,-106.2164855,2478.3288,1.00584,0.0,0.0,0.0
11.9,39.96119341,-106.2164856,2478.3288,1.00584,0.0,0.0,0.0
12.0,39.96119341,-106.2164856,2478.3288,1.00584,0.0,0.0,0.0
12.1,39.96119342,-106.2164855,2478.3288,1.00584,0.0,0.0,0.0
12.3,39.96119341,-106.2164855,2478.3288,1.00584,0.0,0.0,0.0
12.4,39.96119337,-106.2164854,2478.3288,1.00584,0.0,0.0,0.0
12.5,39.9611933,-106.2164854,2478.3288,1.00584,0.0,0.0,0.0
12.6,39.96119324,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
12.7,39.96119316,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
12.8,39.96119309,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
12.9,39.96119301,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
13.0,39.96119294,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
13.1,39.96119287,-106.2164852,2478.3288,1.00584,0.0,0.0,0.0
13.3,39.96119277,-106.2164853,2478.3288,1.00584,0.0,0.0,0.0
13.4,39.96119272,-106.2164854,2478.3288,1.00584,0.0,0.0,0.0
13.5,39.96119264,-106.2164855,2478.3288,1.00584,0.0,0.0,0.0
13.7,39.96119246,-106.2164858,2478.3288,1.00584,0.0,0.0,0.0
13.8,39.9611924,-106.2164859,2478.3288,1.00584,0.0,0.0,270.0
13.9,39.96119235,-106.216486,2478.3288,1.00584,0.0,0.0,0.0
14.0,39.96119229,-106.2164861,2478.3288,1.00584,0.0,0.0,0.0
14.2,39.96119228,-106.2164862,2478.3288,1.00584,0.0,0.0,0.0
14.3,39.96119231,-106.2164861,2478.3288,1.00584,0.0,0.0,0.0
14.4,39.96119231,-106.216486,2478.3288,1.00584,0.491744,0.0,0.0
14.6,39.96119228,-106.2164858,2478.3288,1.00584,0.312928,0.0,0.0
14.7,39.96119225,-106.2164857,2478.3288,1.00584,0.0,0.0,0.0
14.8,39.9611922,-106.2164857,2478.3288,1.00584,0.0,0.0,0.0
14.9,39.96119214,-106.2164856,2478.3288,1.00584,0.0,0.0,0.0
15.0,39.9611921,-106.2164856,2478.3288,1.00584,0.491744,0.0,0.0
15.2,39.96119204,-106.2164856,2478.3288,1.00584,0.312928,0.0,0.0
15.3,39.96119202,-106.2164855,2478.3288,1.00584,0.0,0.0,0.0
