timestamp,latitude,longitude,altitude,height,ground_speed,vertical_speed,course
0.0,39.96130881,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
0.1,39.96130879,-106.2163993,2477.4144,0.0,0.0,0.0,0.0
0.2,39.9613088,-106.2163993,2477.4144,0.0,0.0,0.0,0.0
0.3,39.96130878,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
0.4000000000000001,39.96130879,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
0.5,39.96130878,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
0.6000000000000001,39.96130878,-106.2163993,2477.4144,0.0,0.0,0.0,0.0
0.7,39.96130892,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
0.8,39.96130894,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
0.9000000000000001,39.96130906,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
1.0,39.96130909,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
1.1,39.96130904,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
1.2,39.96130906,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
1.4,39.96130904,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
1.5000000000000002,39.96130901,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
1.6,39.96130902,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
1.7,39.96130899,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
1.9,39.96130898,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
2.0,39.96130899,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
2.1,39.96130897,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
2.2,39.96130898,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
2.3,39.96130897,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
2.4000000000000004,39.96130898,-106.2163992,2477.4144,0.0,0.0,0.0,0.0
2.6,39.96130929,-106.2163991,2477.4144,0.0,0.0,0.0,0.0
2.7,39.96130963,-106.2163988,2477.4144,0.0,0.312928,0.0,24.44395478041656
2.8,39.96131027,-106.2163984,2477.4144,0.0,0.67056,-0.491744,23.629377730656813
2.9000000000000004,39.96131107,-106.216398,2477.7192,0.09144,0.938784,-0.89408,24.44395478041656
3.0,39.96131142,-106.2163977,2477.7192,0.21336,0.938784,-1.207008,21.80140948635181
3.1,39.96131201,-106.2163967,2477.7192,0.3048,0.67056,-1.519936,0.0
3.2,39.96131208,-106.2163967,2478.0240000000003,0.48768,0.491744,-1.922272,0.0
3.3,39.96131101,-106.2163969,2478.3288,0.70104,0.491744,-2.279904,0.0
3.3999999999999995,39.96131098,-106.2163969,2478.3288,0.9144,0.67056,-2.68224,0.0
3.5,39.96131081,-106.2163967,2478.6336,1.18872,0.0,-3.218688,0.0
3.6,39.96131077,-106.2163967,2478.9384,1.58496,0.0,-3.621024,0.0
3.7,39.9613109,-106.216397,2479.548,2.01168,0.0,-3.889248,0.0
3.8,39.96131084,-106.2163971,2479.8528,2.4079200000000003,0.0,-3.889248,0.0
3.9,39.96131098,-106.2163969,2480.1576,2.7127200000000005,0.0,-3.79984,0.0
4.0,39.96131094,-106.216397,2480.4624000000003,3.10896,0.0,-3.621024,0.0
4.1,39.96131098,-106.2163972,2481.072,3.5052000000000003,0.0,-3.308096,0.0
4.2,39.96131092,-106.2163974,2481.3768,3.81,0.0,-2.90576,0.0
4.3,39.96131111,-106.2163981,2481.6816000000003,4.1148,0.67056,-2.503424,270.0
4.4,39.96131105,-106.2163984,2481.6816000000003,4.29768,0.67056,-2.101088,270.0
4.5,39.96131086,-106.2163984,2481.9864,4.51104,0.0,-1.609344,270.0
4.6,39.96131075,-106.2163986,2482.2912,4.69392,0.0,-1.1176,270.0
4.7,39.96131051,-106.2163989,2482.2912,4.78536,0.0,-0.581152,225.0
4.8,39.9613104,-106.2163991,2482.2912,4.78536,0.0,-0.312928,225.0
4.9,39.96131062,-106.2163998,2482.2912,4.907280000000001,0.491744,0.0,270.0
5.0,39.96131059,-106.2164001,2482.2912,4.907280000000001,0.0,0.0,270.0
5.1,39.96131086,-106.2164007,2482.2912,4.907280000000001,0.67056,0.089408,270.0
5.2,39.96131087,-106.2164009,2482.2912,4.78536,0.0,0.089408,270.0
5.3,39.96131114,-106.2164008,2482.2912,4.78536,0.0,0.089408,0.0
5.4,39.96131115,-106.2164009,2482.2912,4.69392,0.0,0.089408,0.0
5.5,39.96131104,-106.2164006,2482.2912,4.69392,0.0,0.0,0.0
5.6,39.96131104,-106.2164006,2481.9864,4.60248,0.0,0.0,0.0
5.7,39.96131098,-106.2164006,2481.9864,4.60248,0.0,0.0,0.0
5.8,39.96131097,-106.2164006,2481.9864,4.60248,0.0,0.0,0.0
5.9,39.96131068,-106.2164004,2481.9864,4.60248,0.0,0.0,0.0
6.0,39.96131067,-106.2164004,2481.9864,4.60248,0.0,-0.089408,0.0
6.1,39.96131066,-106.2164005,2481.9864,4.60248,0.0,-0.089408,0.0
6.2,39.96131066,-106.2164005,2481.9864,4.60248,0.0,-0.089408,0.0
6.3,39.96131044,-106.2164004,2482.2912,4.69392,0.491744,-0.089408,0.0
6.4,39.96131043,-106.2164004,2482.2912,4.69392,0.0,-0.089408,0.0
6.5,39.96131016,-106.2164004,2482.2912,4.69392,0.0,-0.089408,0.0
6.6,39.96131013,-106.2164004,2482.2912,4.69392,0.0,-0.089408,0.0
6.7,39.96131008,-106.2164004,2482.2912,4.69392,0.0,-0.089408,0.0
6.8,39.96131006,-106.2164004,2482.2912,4.69392,0.0,-0.089408,0.0
6.9,39.96130969,-106.2164005,2482.2912,4.69392,0.0,0.0,0.0
